"id","lat","lon","radius","name_overpass","address_overpass","access","source","operation_hours","operation_hours_json","amenity","amenity_category"
1,35.932504,-79.0270169,100,"3CUPS, Living Kitchen, Avis, Budget","South Elliott Road Chapel Hill NC 27514, South Elliott Road Chapel Hill NC 27514","nan","OVERPASS","nan","nan","bicycle_parking, cafe, car_rental, parking_entrance, restaurant","food_and_drink"
2,38.9243288,-77.211474,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
3,41.0182358,-73.6403033,200,"Hamilton Avenue School","nan","nan","OVERPASS","nan","nan","school","education"
4,44.3023568,-120.8489298,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
5,47.616264,-122.1965762,50,"Jimmy John's, City Soups, Starbucks, Inchin, Key Center Parking, Market Fresh, KeyBank","108th Avenue Northeast Bellevue WA 98004, 108th Avenue Northeast Bellevue WA 98004, 108th Avenue Northeast Bellevue 98004","nan","OVERPASS","['Mo-Fr 10:30-14:30']","[{'days': ['{""Mo-Fr'], 'open': '10:30', 'close': '14:30""}'}]","bank, cafe, fast_food, parking_entrance, restaurant","food_and_drink"
6,35.606526,-77.3697443,50,"Student Center Parking Garage","nan","yes, yes","OVERPASS","['24/7']","nan","parking, parking_entrance","parking"
7,36.3489457,-119.625401,50,"Hamilton Elementary School","nan","nan","OVERPASS","nan","nan","school","education"
8,38.8338941,-76.9430166,200,"Taco Bell, Ledo Pizza, Burger King","Branch Avenue Temple Hills MD 20748, 28th Avenue Temple Hills MD 20748","nan","OVERPASS","['Mo-Sa 06:00-22:00', 'Su 07:00-22:00']","nan","fast_food, parking, restaurant","food_and_drink"
9,38.9234345,-94.6554939,200,"nan","nan","nan","OVERPASS","nan","nan","charging_station, parking_entrance","parking"
10,40.2347505,-83.3674989,50,"Marysville Fire Division Station 272, Marysville City Hall","Marysville OH 43040","nan","OVERPASS","nan","nan","fire_station, townhall","government_civic"
11,26.0510764,-80.2486276,100,"nan","nan","nan","OVERPASS","nan","nan","fountain","other"
12,33.5443475,-86.5867386,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
13,37.5957432,-84.1969415,200,"Log Cabin School","nan","nan","OVERPASS","nan","nan","school","education"
14,38.6068227,-121.5208145,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
15,39.7718703,-104.8070345,50,"Crowne Plaza Convention Center","East 40th Avenue Aurora CO 80011","nan","OVERPASS","nan","nan","conference_centre, parking","parking"
16,33.7403114,-84.3446271,50,"Holy Taco, SunTrust, Flatiron Restaurant & Bar, Joe's East Atlanta Coffee Shop, Trophy Room, Hippin' Hops, 529 Bar","Glenwood Avenue Southeast 30316, Flat Shoals Avenue Southeast 30316, Flat Shoals Avenue Southeast 30316, Flat Shoals Avenue SE, Flat Shoals Avenue Southeast Atlanta 30316, Glenwood Avenue Southeast Atlanta GA 30316, Flat Shoals Avenue Southeast Atlanta GA 30316","customers","OVERPASS","['Mo 11:00-21:00', 'Tu-Th 13:30-21:00', 'Fr-Sa 11:00-22:00', 'Su 11:00-21:00, Mo-Fr 09:00-17:00, Mo-Su 07:00-17:00, Mo-Sa 18:00-03:00, We-Th 17:00-23:00', 'Fr 17:00-00:00', 'Sa 12:00-00:00', 'Su 12:00-22:00']","nan","bank, bar, cafe, parking, pub, restaurant","food_and_drink"
17,34.9283057,-120.4219573,100,"Costco Gasoline","nan","nan","OVERPASS","nan","nan","fuel, parking_entrance","parking"
18,36.2073755,-82.659002,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
19,41.7926047,-71.4228281,200,"First Church of God, Winners Circle School","nan","nan","OVERPASS","nan","nan","place_of_worship, school","education"
20,42.3512825,-71.0448455,50,"Cisco Brewers Seaport Beer Garden","Northern Avenue Boston MA 02210","nan","OVERPASS","['24/7']","nan","bicycle_repair_station, biergarten","other"
21,43.2378974,-78.9101523,50,"nan","Ransomville Road Ransomville 14131","nan","OVERPASS","nan","nan","pharmacy","healthcare"
22,44.9201867,-85.5018899,50,"nan","nan","customers","OVERPASS","nan","nan","parking","parking"
23,40.7679395,-111.888069,50,"Harmons Station, United States Post Office","nan","customers","OVERPASS","nan","nan","bench, bicycle_parking, bicycle_rental, parking, post_office, vending_machine, waste_basket","parking"
24,29.452613,-98.6755172,50,"JB's","nan","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
25,33.8150064,-117.926466,50,"ChargePoint, Mickey and Friends Parking Structure","Disneyland Drive","nan","OVERPASS","nan","nan","charging_station, parking, parking_entrance","parking"
26,38.3078542,-104.570874,50,"ThunderZone Pizza and Tap House, Lobos Tacos, Colorado State University-Pueblo","Rawlings Boulevard Pueblo CO 81001, Rawlings Boulevard Pueblo CO 81001, Bonforte Boulevard Pueblo CO 81001","customers, customers","OVERPASS","nan","nan","parking, restaurant, university","food_and_drink"
27,39.7521138,-104.9482918,100,"nan","nan","private","OVERPASS","nan","nan","parking","parking"
28,41.6003265,-87.2677099,50,"Miller Beach Cigar Bar, Tiny's Coffee Bar, Dialogue Wine Bar, Marshall J. Gardner Center for the Arts","South Lake Street Gary IN 46403, South Lake Street Gary IN 46403, South Lake Street Gary IN 46403, South Lake Street Gary IN 46403","nan","OVERPASS","nan","nan","arts_centre, bar, cafe, charging_station, parking","food_and_drink"
29,29.5937319,-98.6145866,50,"nan","nan","nan","OVERPASS","nan","nan","charging_station, parking","parking"
30,32.6179355,-83.681307,200,"Hardee's","Watson Boulevard Warner Robins GA 31093","nan","OVERPASS","['Mo-Th 05:00-22:00', 'Fr-Sa 05:00-23:00', 'Su 06:00-22:00']","nan","fast_food","food_and_drink"
31,37.3810439,-121.9744,50,"Starbucks, Chipotle, Lee's Sandwiches","Coronado Place Santa Clara CA 95054, Coronado Place Santa Clara CA 95054","customers","OVERPASS","['Mo-Fr 05:00-20:00', 'Sa-Su 05:30-20:00']","nan","cafe, fast_food, parking","food_and_drink"
32,42.4847715,-71.2031205,50,"Lahey Hospital Parking Garage","nan","yes","OVERPASS","nan","nan","parking, parking_entrance","parking"
33,42.4865883,-71.2623803,50,"nan","nan","nan","OVERPASS","nan","nan","bicycle_parking, parking","parking"
34,47.6250866,-117.5400294,50,"Outside Parking, Garage Parking","nan","yes, yes","OVERPASS","nan","nan","parking, parking_entrance","parking"
35,42.280353,-83.7475495,50,"Amadeus, Arbor Brewing Company, Fourth & Washington parking structure","East Washington Street, East Washington Street Ann Arbor MI 48104","yes, customers","OVERPASS","['Mo-Th 11:30-24:00', 'Fr 11:30-01:00', 'Sa 11:00-01:00', 'Su 11:00-23:00, 24/7']","nan","parking, pub, restaurant","food_and_drink"
36,32.8635083,-115.5714121,50,"nan","nan","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
37,32.880587,-117.2037167,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
38,35.3435625,-80.1783947,200,"Applebee's, Parkway House Restaurant, Starbucks","NC 24-27 Albemarle NC 28001, NC 24-27 Albemarle NC 28001, NC-24 28001","nan","OVERPASS","nan","nan","cafe, restaurant","food_and_drink"
39,39.4117688,-77.4127632,200,"Asbury United Methodist Church","West All Saints Street","nan","OVERPASS","nan","nan","place_of_worship","other"
40,39.9601399,-105.116461,200,"ChargePoint, ChargePoint","nan","nan","OVERPASS","nan","nan","charging_station","transport"
41,41.0521638,-85.1607637,50,"Crescendo Coffee and More","nan","nan","OVERPASS","['Mo-Su 07:00-21:00']","[{'days': ['{""Mo-Su'], 'open': '07:00', 'close': '21:00""}'}]","cafe, school","food_and_drink"
42,37.2471794,-121.8744054,50,"nan","nan","nan","OVERPASS","nan","nan","charging_station, parking","parking"
43,38.0763378,-75.5705336,50,"Dockside, Farmers Market","Market Street Pocomoke City MD 21851","yes","OVERPASS","['Sa,Fr']","nan","marketplace, parking, restaurant, shelter","food_and_drink"
44,41.178005,-104.0750188,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
45,41.8302427,-88.0247515,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
46,42.2847726,-71.6561511,50,"Walmart 2158 - Northborough, MA","nan","yes","OVERPASS","nan","nan","charging_station, parking","parking"
47,42.3445689,-71.0306099,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
48,30.3036487,-97.7048284,50,"nan","nan","customers","OVERPASS","nan","nan","parking","parking"
49,37.6619587,-122.3931224,200,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
50,32.5117165,-80.3024851,50,"State Park Ranger Station","nan","nan","OVERPASS","nan","nan","parking, ranger_station, toilets","parking"
51,41.0782431,-85.1359112,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
52,34.7279688,-82.3884391,50,"Burger King, Spinx","Augusta Road Piedmont SC 29673","nan","OVERPASS","['06:00-22:00']","nan","fast_food, fuel, parking","food_and_drink"
53,42.6804545,-73.7906693,50,"Gateway Diner","Central Avenue Albany NY 12206","destination, destination, destination","OVERPASS","nan","nan","parking, restaurant, waste_basket","food_and_drink"
54,26.6040443,-81.8094648,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
55,26.7065947,-80.0519859,50,"Hyatt Guest Garage","Lakeview Avenue West Palm Beach 33401","customers","OVERPASS","nan","nan","parking, parking_entrance","parking"
56,34.1020233,-118.3458108,50,"Fifth Church of Christ Scientist","nan","nan","OVERPASS","nan","nan","parking, place_of_worship","parking"
57,41.5577916,-72.1130487,50,"Illiano's","nan","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
58,46.5436062,-87.3862851,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
59,37.658083,-122.053372,50,"Electric Car Charging Station, Parking Permit Dispenser, Parking Lot H, Parking Lot K","nan","nan","OVERPASS","nan","nan","charging_station, parking, vending_machine","parking"
60,38.9513736,-77.3834321,50,"Herndon-Monroe Park and Ride, Herndon-Monroe Park and Ride","nan","nan","OVERPASS","['24/7, 24/7']","nan","bicycle_parking, parking, parking_entrance","parking"
61,39.4186802,-76.4555542,50,"Tesla Supercharger, Wawa","Belair Road Perry Hall MD 21128","nan","OVERPASS","nan","nan","charging_station, fuel","transport"
62,40.0467229,-75.5190642,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
63,33.6522142,-117.7474482,50,"Dr. Bradley Noon, 200 Parking","Spectrum Center Drive Irvine CA 92618, Spectrum Center Drive Irvine CA","nan","OVERPASS","['Mo-Fr 08:00-17:00', 'Sa-Su off']","nan","clinic, parking, parking_entrance","healthcare"
64,37.4859507,-122.1492673,50,"nan","nan","permissive, permissive, permissive","OVERPASS","nan","nan","parking","parking"
65,41.7166687,-71.4631256,50,"Shell","nan","nan","OVERPASS","nan","nan","charging_station, fuel","transport"
66,26.1930341,-98.2351822,50,"Roselawn Cemetery","nan","nan","OVERPASS","nan","nan","grave_yard, parking","parking"
67,33.8239796,-116.5116864,50,"Palm Springs City Hall","CA","nan","OVERPASS","nan","nan","townhall","government_civic"
68,34.1507372,-118.4060272,50,"Studio City Branch Los Angeles Public Library","Moorpark Street Studio City CA 91604","nan","OVERPASS","nan","nan","library, parking","parking"
69,35.1031699,-106.6029865,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
70,35.7618688,-84.0073339,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
71,38.7493769,-121.2654084,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
72,40.5342903,-88.991114,200,"CVS Pharmacy, OSF OnCall","Bradford Lane Normal IL","nan","OVERPASS","['Mo-Su 08:00-20:00']","[{'days': ['{""Mo-Su'], 'open': '08:00', 'close': '20:00""}'}]","clinic, pharmacy","healthcare"
73,21.2898141,-157.8435627,50,"The Coffee Bean & Tea Leaf, Bangga Bangga, Lucky Strike Lanes;Lucky Strike Social, Jejubing Dessert Cafe, SomiSomi, Sunrise Shack, Auntie Anne's, Happy Lemon, Cinnabon, Aja, Moana Sushi, Zagu, Makai Market Food Court","Ala Moana Boulevard Honolulu 96814, Ala Moana Center 96814","customers","OVERPASS","['Mo-Sa 09:30-21:00', 'Su 10:00-19:00, Mo-Sa 12:00-20:00', 'Su 12:00-19:00']","nan","cafe, fast_food, food_court, ice_cream, parking, parking_entrance, restaurant","food_and_drink"
74,39.4897083,-119.794223,50,"Tesla Supercharger, ChargePoint, Atlantis Reno Casino","S. Virginia Street NV","customers","OVERPASS","nan","nan","casino, charging_station, parking, parking_space","parking"
75,41.6430602,-83.5381142,50,"Oliver House","nan","nan","OVERPASS","nan","nan","charging_station, parking, restaurant","food_and_drink"
76,44.8113167,-86.0560913,200,"nan","nan","yes, yes, yes, yes","OVERPASS","nan","nan","bicycle_parking, compressed_air, drinking_water, parking, ranger_station, toilets","parking"
77,29.6145487,-98.5968802,200,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
78,33.7873111,-89.8495989,50,"Tesla Supercharger, Sayle","nan","nan","OVERPASS","nan","nan","charging_station, fuel","transport"
79,41.0992783,-75.3932617,100,"Brandberg, Ivory Coast, Great Karoo Buffet","nan","nan","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
80,42.2760806,-71.0298568,50,"ChargePoint","nan","customers, yes, private, permit, customers","OVERPASS","['24/7']","nan","bicycle_parking, charging_station, loading_dock, parking","parking"
81,42.3294569,-83.0471955,50,"The UPS Store, Domino's, W Larned Street Lot, Griswold/Larned Garage","Griswold Street Detroit MI 48226, Griswold Street Detroit MI 48226, Larned Street West Detroit MI 48226","yes, yes","OVERPASS","['Mo-Th 10:30-24:00', 'Fr-Sa 10:30-02:00', 'Su 10:30-24:00']","nan","fast_food, parking, post_office","food_and_drink"
82,43.8588743,-70.1041626,50,"Tesla Supercharger, Freeport Grange Hall","Elm Street Freeport ME 04032","nan","OVERPASS","nan","nan","charging_station, parking, social_centre","parking"
83,33.6846071,-117.8839607,50,"nan","Bristol Street Costa Mesa CA 92626","nan","OVERPASS","nan","nan","parking","parking"
84,33.8257213,-117.9951367,50,"West Anaheim Medical Center","West Orange Avenue Anaheim 92804","nan","OVERPASS","['24/7']","nan","hospital","healthcare"
85,35.9257835,-86.8159475,200,"Starbucks, Chicken Salad Chick, Juice Bar, Twice Daily","Carothers Parkway Franklin TN 37067","nan","OVERPASS","nan","nan","cafe, fast_food, fuel, parking, parking_entrance, restaurant","food_and_drink"
86,39.6526438,-84.1144467,100,"Miami Valley Hospital South","Miami Valley Drive Centerville 45459","nan","OVERPASS","['24/7']","nan","hospital","healthcare"
87,40.4541175,-79.9546863,200,"nan","nan","nan","OVERPASS","nan","nan","parking_entrance","parking"
88,43.8765062,-103.4533239,50,"Lincoln Parking Ramp","nan","yes","OVERPASS","nan","nan","parking, recycling, waste_basket","parking"
89,44.6981672,-73.4530334,50,"Aleka's, Fred Villari's Studios, Pizza Bono","Margaret Street Plattsburgh NY 12901, Margaret Street Plattsburgh NY 12901","yes","OVERPASS","nan","nan","dojo, parking, restaurant","food_and_drink"
90,34.1257691,-109.9356725,100,"Charlie Clark's Steakhouse","East White Mountain Blvd AZ","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
91,37.6579634,-122.0931566,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
92,38.5597455,-121.4627692,200,"Subway","Stockton Boulevard Sacramento CA 95816","nan","OVERPASS","['Mo-Th 07:00-21:00', 'Fr 08:00-21:00', 'Sa-Su 09:00-20:00']","nan","fast_food, parking","food_and_drink"
93,38.5846909,-121.4802436,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
94,44.7637215,-85.6173765,50,"MiddleCoast Brewing Company, Crepes & Co, Midland Burger Company, Larry C. Hardy Parking Garage","East State Street Traverse City MI 49684, East State Street","yes, private, yes","OVERPASS","nan","nan","bicycle_parking, parking, parking_entrance, pub, restaurant, toilets","food_and_drink"
95,47.2479617,-91.3129415,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
96,37.8554582,-122.2576518,50,"Alta Bates Summit Medical Center - Alta Bates Campus","Ashby Avenue Berkeley 94705, Webster Street Berkeley","yes","OVERPASS","['24/7']","nan","hospital, parking","healthcare"
97,41.5180371,-72.7944955,200,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
98,42.3742953,-122.9188616,100,"Walgreens","nan","customers","OVERPASS","nan","nan","parking, pharmacy","healthcare"
99,47.6217104,-122.336121,50,"Zoka Coffee - South Lake Union, Otium","Boren Avenue North WA","nan","OVERPASS","['Mo-Fr 07:00-15:00']","[{'days': ['{""Mo-Fr'], 'open': '07:00', 'close': '15:00""}'}]","bench, bicycle_parking, cafe, restaurant, waste_basket","food_and_drink"
100,35.0568682,-118.1579955,100,"Voyager","nan","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
101,38.7730292,-121.2648449,50,"P.F. Chang's","Galleria Boulevard Roseville CA 95678","nan","OVERPASS","['Su-Th 11:00-22:00', 'Fr-Sa 11:00-23:00']","nan","bus_stop, car_wash, fuel, parking, restaurant","food_and_drink"
102,40.7780682,-73.9556027,50,"New York Medical Imaging Associates, Home Kitchen, Sweetgreen","East 84th Street, East 84th Street New York NY 10028, 3rd Avenue 10028","nan","OVERPASS","['Mo-Su 11:30-22:00, Mo-Su 10:30-22:00']","nan","clinic, fast_food, restaurant","food_and_drink"
103,41.2962306,-72.7814109,50,"Parthenon Diner","East Main Street Branford CT 06405","nan","OVERPASS","['24/7']","nan","parking, restaurant","food_and_drink"
104,33.3742937,-112.5721774,50,"nan","nan","nan","OVERPASS","nan","nan","waste_disposal","other"
105,34.2708101,-118.4679032,50,"McDonald's","Sepulveda Boulevard Mission Hills CA 91345","private","OVERPASS","['05:00-24:00']","nan","fast_food, parking","food_and_drink"
106,34.8593056,-82.2687754,50,"South State Bank","Pelham Road","nan","OVERPASS","nan","nan","bank, charging_station, parking","financial"
107,38.9441464,-95.2806496,50,"Starbucks","Clinton Parkway Lawrence KS 66047","nan","OVERPASS","['Mo-Su 06:00-18:00']","[{'days': ['{""Mo-Su'], 'open': '06:00', 'close': '18:00""}'}]","cafe, parking","food_and_drink"
108,32.9223057,-79.8675123,200,"Domino's","Foundation Street Charleston SC 29492","nan","OVERPASS","['Mo-Th 10:30-00:14', 'Fr-Sa 10:30-01:14', 'Su 10:30-00:14']","nan","fast_food","food_and_drink"
109,33.9774997,-84.5560996,200,"Come -N- Get It, Lot D","Church Street Extension Marietta GA 30060","private, customers","OVERPASS","['Mo-Th 07:00-20:00', 'Fr 07:00-21:00', 'Sa 08:00-21:00', 'Su 08:30-20:00']","nan","charging_station, parking, restaurant","food_and_drink"
110,29.1263259,-81.0038493,50,"Dunkin'","South Nova Road Port Orange FL 32127","nan","OVERPASS","['Mo-Sa 04:00-21:00', 'Su 05:00-21:00']","nan","fast_food, parking","food_and_drink"
111,33.9686165,-118.4157666,100,"nan","nan","private","OVERPASS","nan","nan","bicycle_parking, parking","parking"
112,34.120487,-83.8373038,200,"Northeast Georgia Medical Center","nan","nan","OVERPASS","nan","nan","hospital","healthcare"
113,42.2955902,-71.2125332,200,"nan","nan","yes","OVERPASS","nan","nan","parking","parking"
114,34.050161,-118.2535756,50,"Starbucks","West 5th Street Los Angeles CA 90013","nan","OVERPASS","nan","nan","cafe","food_and_drink"
115,34.170679,-118.533404,50,"Providence Tarzana Medical Center","Clark Street Tarzana 91356","nan","OVERPASS","['24/7']","nan","hospital, parking, parking_entrance","healthcare"
116,39.2274818,-76.8170781,50,"Popeyes","Centre Park Drive Columbia MD 21045","yes, yes, destination","OVERPASS","['10:00-24:00']","nan","charging_station, fast_food, parking","food_and_drink"
117,45.5084074,-122.6646737,50,"nan","nan","yes","OVERPASS","nan","nan","bicycle_parking, charging_station, parking","parking"
118,47.4833861,-122.1782545,50,"Renton Solid Waste Transfer Station","nan","nan","OVERPASS","nan","nan","waste_transfer_station","other"
119,37.3217933,-122.0299594,50,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
120,37.7029518,-121.918355,50,"ChargePoint, Alameda County Library Dublin","Civic Plaza Dublin 94568","nan","OVERPASS","['Mo-Th 10:00-20:00', 'Sa 10:00-17:00', 'Su 13:00-17:00']","nan","bicycle_parking, charging_station, library, parking","parking"
121,42.4396732,-96.3590696,50,"nan","nan","nan","OVERPASS","nan","nan","charging_station","transport"
122,45.4462874,-122.6345771,100,"Bridge City Community Church","Southeast Harrison Street Milwaukie 97222","nan","OVERPASS","nan","nan","place_of_worship","other"
123,47.7768195,-122.1807846,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
124,25.7708128,-80.1981972,200,"nan","nan","nan","OVERPASS","nan","nan","bench, parking, parking_entrance","parking"
125,29.6506338,-97.5942666,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
126,36.8503893,-119.8065619,200,"Eureka!, Kikku Kitchen","North Palm Avenue Fresno CA 93711, North Palm Avenue Fresno CA 93711","nan","OVERPASS","['Su-Th 11:00-23:00', 'Fr-Sa 11:00-24:00, Mo-Fr 11:00-20:00']","nan","fountain, parking, restaurant","food_and_drink"
127,40.6109817,-75.378602,50,"Zekcraft Cafe Bethlehem, Blink, Anna's Brick Oven Pizza, New Street Garage","South New Street Bethlehem PA 18015, South New Street Bethlehem PA 18015, South New Street Bethlehem PA 18015","nan","OVERPASS","['Tu-Fr 08:00-17:00, Sa 10:00-16:00, Mo-Th 11:00-22:00', 'Fr-Sa 11:00-23:00', 'Su 12:00-22:00']","nan","cafe, charging_station, parking, parking_entrance, restaurant","food_and_drink"
128,42.6378837,-73.7593283,50,"Da Wing Spot","nan","nan","OVERPASS","nan","nan","fast_food, parking","food_and_drink"
129,37.2838539,-121.9320382,100,"VCA Bascom Animal Hospital, Aloha Montessori Preschool","South Bascom Avenue Campbell CA 95008, Apricot Avenue Campbell CA 95008","private","OVERPASS","nan","nan","childcare, parking, veterinary","healthcare"
130,37.4035869,-121.957358,200,"nan","nan","yes","OVERPASS","nan","nan","community_centre, drinking_water, parking","parking"
131,26.1152874,-80.2531773,50,"nan","nan","customers","OVERPASS","nan","nan","charging_station, parking","parking"
132,30.2654677,-97.7498671,50,"Uchibā","West 2nd Street Austin TX 78701","permit, yes, yes, private","OVERPASS","['Su-Th 16:00-22:00', 'Fr-Sa 16:00-23:00']","nan","bench, bicycle_parking, loading_dock, parking_entrance, restaurant","food_and_drink"
133,32.7432722,-97.3366305,50,"nan","nan","nan","OVERPASS","nan","nan","doctors","healthcare"
134,32.8222854,-79.951333,200,"The Refinery Charleston","Meeting Street Charleston SC 29405","nan","OVERPASS","nan","nan","community_centre","other"
135,32.978379,-115.5380452,100,"First Church of Christ Scientist","nan","nan","OVERPASS","nan","nan","place_of_worship","other"
136,35.0821601,-97.8894026,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
137,40.7629402,-74.0802236,50,"Secaucus Public Library Annex","NJ","nan","OVERPASS","nan","nan","library","other"
138,47.585704,-122.321688,50,"nan","nan","customers","OVERPASS","nan","nan","bicycle_parking, parking","parking"
139,43.0794478,-73.7908721,50,"Dizzy Chicken","Congress Street Saratoga Springs NY 12866","nan","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
140,32.7630604,-97.1668076,50,"Tesla Supercharger","nan","yes","OVERPASS","nan","nan","charging_station","transport"
141,39.8002986,-75.3430035,200,"Logan Township Municipal Building","nan","nan","OVERPASS","nan","nan","townhall","government_civic"
142,40.4872159,-74.8624797,100,"Enterprise","nan","nan","OVERPASS","nan","nan","car_rental","transport"
143,40.6443363,-111.4947241,50,"Park City City Hall, China Bridge Parking Structure","Marsac Avenue Park City UT","yes, yes, yes","OVERPASS","nan","nan","bicycle_parking, bus_station, parking, parking_entrance, townhall","parking"
144,40.7218642,-73.956482,50,"Tesla Supercharger","nan","nan","OVERPASS","nan","nan","charging_station","transport"
145,40.9490177,-73.733933,50,"LMCTV Studio 2, Artistree Performing Arts, Emelin Theatre, Piccolo Mulino, Bach to Rock","Library Lane Mamaroneck 10543, West Boston Post Road Mamaroneck NY 10543, Library Lane Mamaroneck NY 10543, Mamaroneck Avenue Mamaroneck NY 10543, Mamaroneck Avenue Mamaroneck NY 10543","nan","OVERPASS","nan","nan","music_school, restaurant, studio, theatre","food_and_drink"
146,33.682781,-117.8534987,50,"nan","Main Street Irvine CA 92614","yes","OVERPASS","nan","nan","parking","parking"
147,36.1052352,-79.9382748,50,"Long Term Garage Parking","nan","customers","OVERPASS","nan","nan","charging_station, parking","parking"
148,38.8807235,-77.1766946,50,"Pizzeria Orso","South Maple Avenue VA 22046","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
149,42.2363917,-71.1782516,50,"Tesla Service Center Dedham - Tesla Supercharger","840 Providence Highway Dedham MA 02026-6810","yes","OVERPASS","['24/7']","nan","charging_station","transport"
150,44.9381604,-123.0028433,50,"Oregon State Hospital","Center Street Northeast Salem 97301","nan","OVERPASS","nan","nan","hospital, parking","healthcare"
151,37.7682902,-122.388787,50,"Gott's Roadside","Warriors Way San Francisco CA 94158","nan","OVERPASS","['Mo-Su 11:00-21:00']","[{'days': ['{""Mo-Su'], 'open': '11:00', 'close': '21:00""}'}]","restaurant","food_and_drink"
152,40.983997,-73.7750087,100,"nan","nan","unknown, customers","OVERPASS","nan","nan","fuel, parking, parking_entrance","parking"
153,32.2191982,-80.7314491,100,"Hilton Head Island High School","Wilborn Road Hilton Head Island SC 29926","nan","OVERPASS","nan","nan","school","education"
154,36.1684837,-115.1535665,50,"Vic's, Smith Center for the Performing Arts, Promenade Garage","nan","yes","OVERPASS","nan","nan","parking, restaurant, theatre","food_and_drink"
155,37.4999048,-121.973394,200,"Toro Sushi & Stone Grill & Bar, LC Dental, Super Cue Cafe, Shang Cafe Fremont, Sojo Ramen, General Pot, Tea Daily, Cafe Mei","Boscell Road Fremont CA 94538, Boscell Road Fremont CA, Boscell Road Fremont CA, Boscell Road Fremont CA","nan","OVERPASS","['Mo-Fr 11:00-14:30,17:00-21:30', 'Sa 11:30-22:30', 'Su 11:30-21:30']","nan","cafe, dentist, parking, restaurant","food_and_drink"
156,39.8237858,-104.7755559,100,"Claim Bar & Restaurant","Yampa Street Denver 80249","yes","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
157,42.3896453,-71.1183418,50,"nan","nan","customers","OVERPASS","nan","nan","bench, bicycle_parking, parking, taxi","parking"
158,27.9610031,-82.7673066,50,"Synovus","Gulf to Bay Boulevard Clearwater FL 33755","nan","OVERPASS","nan","nan","bank, fuel","financial"
159,33.417823,-111.9300746,50,"Parking Lot 41","nan","permit","OVERPASS","nan","nan","parking","parking"
160,36.1603359,-86.7793612,50,"Hattie B’s Hot Chicken, Dock Local, Steam Boys, Saffron Kitchen, Istanbul Sharwma, Velvet Taco, Agave Maria, Hattie Jane's Creamery, Prince's Hot Chicken, Pharmacy Garden, Han's Banh Mi & Pho, Pharmacy Burger, The Twelve Thirty Club, Legends Corner","Broadway Nashville TN 37203","nan","OVERPASS","['Mo-Th 11:00-22:00', 'Fr-Sa 11:00-00:00', 'Su 11:00-23:00, Mo-Th,Su 10:30-22:00', 'Fr-Sa 10:30-24:00']","nan","bar, fast_food, ice_cream, restaurant","food_and_drink"
161,41.2394775,-96.0130238,50,"nan","nan","yes","OVERPASS","nan","nan","parking","parking"
162,42.9663697,-85.6662282,50,"nan","nan","yes","OVERPASS","nan","nan","bicycle_parking, parking","parking"
163,47.3912782,-119.4839941,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
164,33.2183917,-96.8740476,200,"Bojangles'","US 380 Frisco TX 75033","nan","OVERPASS","nan","nan","fast_food, hospital","food_and_drink"
165,33.9046161,-118.3948685,50,"nan","nan","nan","OVERPASS","nan","nan","charging_station, parking","parking"
166,34.0463719,-118.2628977,50,"Original Pantry Cafe, Figueroa & 9th","South Figueroa Street","nan","OVERPASS","['24/7']","nan","bicycle_parking, bicycle_rental, restaurant","food_and_drink"
